Unnamed: 0,A,D,F,H,N,S,fileName,numResponses,agreement,emoVote,meanEmoResp,meanAngerResp,meanDisgustResp,meanFearResp,meanHappyResp,meanNeutralResp,meanSadResp,medianEmoResp,meanEmoRespNorm,meanAngerRespNorm,meanDisgustRespNorm,meanFearRespNorm,meanHappyRespNorm,meanNeutralRespNorm,meanSadRespNorm,medianEmoRespNorm
101151,0,1,1,0,9,0,1015_IEO_DIS_HI,11,0.818181818181818,N,65.1818181818182,-1.0,78.0,53.0,-1.0,65.1111111111111,-1.0,74.0,60.0553958102895,-1.0,75.0,50.0,-1.0,59.5121504347983,-1.0,70.5882352941177
101157,0,0,1,0,8,2,1015_TIE_DIS_XX,11,0.7272727272727271,N,41.0,-1.0,-1.0,47.0,-1.0,41.875,34.5,35.0,31.8734255488788,-1.0,-1.0,34.5679012345679,-1.0,34.4165272886275,20.3537807470392,25.8426966292135
101161,4,4,0,0,3,0,1015_IOM_ANG_XX,11,0.36363636363636404,A:D,51.545454545454504,47.0,53.25,-1.0,-1.0,55.3333333333333,-1.0,56.0,47.9655708382549,42.8950236514196,51.8362862336077,-1.0,-1.0,49.565346560231504,-1.0,49.4623655913978
101173,6,1,1,2,1,0,1015_TAI_ANG_XX,11,0.545454545454545,A,52.7272727272727,53.0,77.0,23.0,46.5,69.0,-1.0,58.0,42.1446115403079,42.48109247829329,69.6428571428572,9.41176470588235,41.5489130434783,46.551724137931004,-1.0,42.105263157894704
101174,0,0,7,0,2,2,1015_TAI_FEA_XX,11,0.6363636363636359,F,39.636363636363605,-1.0,-1.0,38.8571428571429,-1.0,29.0,53.0,35.0,35.193269872384704,-1.0,-1.0,36.4643235688016,-1.0,21.6563923880997,44.2814594192107,34.615384615384606
101218,0,0,0,0,11,0,1016_IEO_NEU_XX,11,1.0,N,85.0,-1.0,-1.0,-1.0,-1.0,85.0,-1.0,91.0,82.5712407853686,-1.0,-1.0,-1.0,-1.0,82.5712407853686,-1.0,90.4761904761905
101256,0,0,8,0,1,2,1016_TAI_FEA_XX,11,0.7272727272727271,F,57.545454545454504,-1.0,-1.0,60.75,-1.0,43.0,52.0,57.0,49.6229345649847,-1.0,-1.0,51.5970639090745,-1.0,33.7209302325581,49.677419354838705,50.0
101262,3,0,4,2,2,0,1016_MTI_FEA_XX,11,0.36363636363636404,F,48.363636363636395,62.0,-1.0,38.5,32.5,63.5,-1.0,46.0,41.248533082608205,56.4463484292126,-1.0,28.207728101616002,26.1246612466125,59.6572918606817,-1.0,36.2637362637363
101264,1,0,1,1,8,0,1016_IWL_NEU_XX,11,0.7272727272727271,N,56.9090909090909,52.0,-1.0,50.0,62.0,57.75,-1.0,54.0,51.719578804810894,40.5063291139241,-1.0,41.9354838709677,57.30337078651689,53.64627288518889,-1.0,54.92957746478871
101265,0,2,0,2,7,0,1016_IWL_HAP_XX,11,0.6363636363636359,N,59.0,-1.0,55.5,-1.0,55.0,61.1428571428571,-1.0,59.0,54.4044009768421,-1.0,46.9783197831978,-1.0,44.0784510937893,59.476409855898396,-1.0,63.4146341463415
101266,0,0,1,0,3,7,1016_IWL_SAD_XX,11,0.6363636363636359,S,49.545454545454504,-1.0,-1.0,80.0,-1.0,43.3333333333333,47.8571428571429,51.0,46.163291959709504,-1.0,-1.0,74.025974025974,-1.0,42.3960596841953,43.7974369254636,50.6493506493507
101267,9,1,0,1,0,0,1016_IWL_ANG_XX,11,0.818181818181818,A,62.363636363636395,65.5555555555556,29.0,-1.0,67.0,-1.0,-1.0,67.0,54.251679047992,57.450207815291996,28.947368421052605,-1.0,50.769230769230795,-1.0,-1.0,50.769230769230795
101269,2,4,0,4,1,0,1016_IWL_DIS_XX,11,0.36363636363636404,D:H,56.636363636363605,88.0,46.25,-1.0,45.25,81.0,-1.0,50.0,47.1657503802371,86.47058823529409,32.7483388933308,-1.0,33.1958647452006,82.10526315789471,-1.0,47.3684210526316
101270,0,0,2,1,8,0,1016_ITH_NEU_XX,11,0.7272727272727271,N,59.2727272727273,-1.0,-1.0,12.0,45.0,72.875,-1.0,76.0,54.82998684674,-1.0,-1.0,9.10524241229799,36.7647058823529,68.519333075899,-1.0,69.73684210526321
101272,1,0,2,0,0,8,1016_ITH_SAD_XX,11,0.7272727272727271,S,65.1818181818182,92.0,-1.0,59.5,-1.0,-1.0,63.25,67.0,62.252633788234206,91.6666666666667,-1.0,57.8001661819693,-1.0,-1.0,59.68899657999639,63.7931034482759
101273,9,2,0,0,0,0,1016_ITH_ANG_XX,11,0.818181818181818,A,79.4545454545455,79.1111111111111,81.0,-1.0,-1.0,-1.0,-1.0,89.0,76.27802481820241,74.86449946916099,82.6388888888889,-1.0,-1.0,-1.0,-1.0,86.4406779661017
101283,0,0,0,8,3,0,1016_ITS_HAP_XX,11,0.7272727272727271,H,46.0,-1.0,-1.0,-1.0,49.625,36.3333333333333,-1.0,47.0,39.5455787879964,-1.0,-1.0,-1.0,43.0287834625176,30.2570329892734,-1.0,42.622950819672106
101344,0,0,2,0,7,2,1017_MTI_FEA_XX,11,0.6363636363636359,N,60.2727272727273,-1.0,-1.0,51.0,-1.0,69.14285714285711,38.5,51.0,53.506613333102706,-1.0,-1.0,43.5363247863248,-1.0,65.0109335255911,23.211781206171104,38.4615384615385
101371,0,1,2,3,5,0,1017_TSI_HAP_XX,11,0.45454545454545503,N,58.8181818181818,-1.0,45.0,55.5,71.6666666666667,55.2,-1.0,53.0,53.27705412189201,-1.0,45.454545454545496,57.4481458202388,58.146221007143495,50.2516190448717,-1.0,56.7567567567568
101400,0,0,1,0,8,2,1018_TIE_SAD_XX,11,0.7272727272727271,N,64.9090909090909,-1.0,-1.0,79.0,-1.0,60.875,74.0,64.0,61.7664201895222,-1.0,-1.0,68.65671641791039,-1.0,58.653301027557404,70.7737487231869,62.3529411764706
101422,0,0,0,1,9,1,1018_MTI_NEU_XX,11,0.818181818181818,N,58.363636363636395,-1.0,-1.0,-1.0,44.0,63.5555555555556,26.0,57.0,53.704542480916395,-1.0,-1.0,-1.0,39.1304347826087,59.3466147230524,17.5,57.5
101467,2,3,0,0,6,0,1019_IEO_HAP_HI,11,0.545454545454545,N,64.1818181818182,49.5,51.0,-1.0,-1.0,75.6666666666667,-1.0,66.0,58.2973931434257,48.41573631047321,45.6184474252236,-1.0,-1.0,67.93075161351089,-1.0,60.4166666666667
101479,2,7,0,0,1,1,1019_IEO_DIS_HI,11,0.6363636363636359,D,57.0909090909091,70.5,63.28571428571429,-1.0,-1.0,1.0,43.0,58.0,48.788295958213205,67.7411909524542,56.2345291177308,-1.0,-1.0,0.0,7.5471698113207495,53.3333333333333
101495,7,2,2,0,0,0,1019_IWW_ANG_XX,11,0.6363636363636359,A,54.454545454545496,53.28571428571429,64.0,49.0,-1.0,-1.0,-1.0,66.0,50.6318617281424,47.995046259126504,65.87719298245611,44.6153846153846,-1.0,-1.0,-1.0,63.265306122449
101498,0,0,1,0,9,1,1019_TAI_NEU_XX,11,0.818181818181818,N,65.3636363636364,-1.0,-1.0,48.0,-1.0,67.8888888888889,60.0,59.0,60.6183531048798,-1.0,-1.0,19.3548387096774,-1.0,65.4672541335825,58.241758241758205,58.241758241758205
101500,1,0,3,0,6,1,1019_TAI_SAD_XX,11,0.545454545454545,N,58.1818181818182,17.0,-1.0,62.6666666666667,-1.0,65.5,42.0,63.0,55.8474436218611,11.702127659574499,-1.0,50.53850120191439,-1.0,70.7692266143776,26.388888888888896,58.4269662921348
101501,9,2,0,0,0,0,1019_TAI_ANG_XX,11,0.818181818181818,A,60.636363636363605,59.3333333333333,66.5,-1.0,-1.0,-1.0,-1.0,65.0,52.215922878101395,50.3762378522338,60.4945054945055,-1.0,-1.0,-1.0,-1.0,55.1020408163265
101505,0,0,0,5,6,0,1019_MTI_HAP_XX,11,0.545454545454545,N,64.0909090909091,-1.0,-1.0,-1.0,71.6,57.8333333333333,-1.0,59.0,60.4785792253928,-1.0,-1.0,-1.0,68.954271268882,53.415502522485106,-1.0,56.842105263157904
101508,1,0,4,0,1,5,1019_MTI_FEA_XX,11,0.45454545454545503,S,66.0,66.0,-1.0,62.75,-1.0,49.0,72.0,66.0,60.7744114720915,64.8148148148148,-1.0,61.001169418086995,-1.0,40.0,63.939806741168795,64.8148148148148
101511,0,0,0,2,9,0,1019_IWL_HAP_XX,11,0.818181818181818,N,63.363636363636395,-1.0,-1.0,-1.0,57.5,64.6666666666667,-1.0,67.0,61.757971941902106,-1.0,-1.0,-1.0,51.8055555555556,63.9696200277569,-1.0,67.7777777777778
101513,8,2,0,1,0,0,1019_IWL_ANG_XX,11,0.7272727272727271,A,48.545454545454504,48.875,37.0,-1.0,69.0,-1.0,-1.0,55.0,44.2722121950709,43.3605346524729,33.7647058823529,-1.0,72.58064516129029,-1.0,-1.0,49.438202247191
101514,1,1,2,0,4,3,1019_IWL_FEA_XX,11,0.36363636363636404,N,58.9090909090909,48.0,67.0,55.0,-1.0,55.5,67.0,57.0,52.862666316994,26.3157894736842,63.3333333333333,42.774390243902396,-1.0,55.3569006212865,61.621274568988596,53.6231884057971
101516,0,0,0,0,11,0,1019_DFA_NEU_XX,11,1.0,N,63.636363636363605,-1.0,-1.0,-1.0,-1.0,63.636363636363605,-1.0,68.0,58.0188263952991,-1.0,-1.0,-1.0,-1.0,58.0188263952991,-1.0,57.44680851063829
101519,8,1,1,0,1,0,1019_DFA_ANG_XX,11,0.7272727272727271,A,61.454545454545496,71.0,39.0,46.0,-1.0,23.0,-1.0,66.0,56.641338413422496,64.2658773100453,27.941176470588196,74.5762711864407,-1.0,6.41025641025641,-1.0,69.73684210526321
101522,0,1,2,0,8,0,1019_ITS_NEU_XX,11,0.7272727272727271,N,69.5454545454545,-1.0,20.0,45.0,-1.0,81.875,-1.0,72.0,63.6564507404715,-1.0,0.0,38.209876543209894,-1.0,77.9751506323459,-1.0,67.56756756756761
101577,6,4,0,0,1,0,1020_TAI_ANG_XX,11,0.545454545454545,A,57.7272727272727,48.6666666666667,65.75,-1.0,-1.0,80.0,-1.0,63.0,51.63651774347079,43.449503733345395,57.6401216828987,-1.0,-1.0,76.74418604651159,-1.0,58.4269662921348
101620,0,0,3,0,1,7,1020_WSI_FEA_XX,11,0.6363636363636359,S,64.8181818181818,-1.0,-1.0,79.6666666666667,-1.0,8.0,66.5714285714286,63.0,60.9851320012995,-1.0,-1.0,75.3307448950245,-1.0,3.40909090909091,63.0621609171614,60.0
101634,1,2,2,0,2,4,1021_IEO_FEA_HI,11,0.36363636363636404,S,48.9090909090909,52.0,76.0,40.0,-1.0,36.0,45.5,48.0,41.9151025899609,46.6666666666667,70.0410299943407,34.1090094574415,-1.0,28.7759439859965,37.1368737368365,36.5853658536585
101660,0,0,1,0,4,6,1021_TAI_FEA_XX,11,0.545454545454545,S,50.9090909090909,-1.0,-1.0,62.0,-1.0,61.25,42.1666666666667,49.0,46.9065243825144,-1.0,-1.0,54.2168674698795,-1.0,56.913291213982,39.0169559803085,42.045454545454504
101724,1,1,4,0,5,0,1022_TIE_FEA_XX,11,0.45454545454545503,N,61.363636363636395,32.0,38.0,67.75,-1.0,66.8,-1.0,56.0,55.4852964561574,16.25,36.0824742268041,59.933445254730394,-1.0,63.65440115440121,-1.0,52.525252525252505
101728,0,2,0,0,5,4,1022_IOM_SAD_XX,11,0.45454545454545503,N,53.1818181818182,-1.0,63.0,-1.0,-1.0,60.4,39.25,46.0,46.3799122593025,-1.0,48.301574150787104,-1.0,-1.0,56.783873993159,32.4141291462395,37.894736842105296
101746,0,2,2,1,3,3,1022_MTI_SAD_XX,11,0.272727272727273,N:S,53.454545454545496,-1.0,57.0,37.0,43.0,64.0,55.0,59.0,41.9221888346956,-1.0,29.1867469879518,28.7234042553191,45.07042253521129,52.7518978605935,47.3325528593728,44.565217391304294
101754,0,1,1,0,9,0,1022_IWL_FEA_XX,11,0.818181818181818,N,52.0,-1.0,28.0,28.0,-1.0,57.3333333333333,-1.0,42.0,40.7349101760702,-1.0,4.41176470588235,25.7731958762887,-1.0,46.433227928289,-1.0,33.695652173913004
101757,0,0,0,4,7,0,1022_ITH_HAP_XX,11,0.6363636363636359,N,67.8181818181818,-1.0,-1.0,-1.0,59.75,72.4285714285714,-1.0,72.0,63.732066977708705,-1.0,-1.0,-1.0,58.9674447291576,66.45470826259499,-1.0,64.5161290322581
101759,4,0,0,0,6,1,1022_ITH_ANG_XX,11,0.545454545454545,N,64.7272727272727,70.25,-1.0,-1.0,-1.0,64.1666666666667,46.0,64.0,53.07829256612221,51.3635710694534,-1.0,-1.0,-1.0,57.743748250847595,31.9444444444444,46.6666666666667
101760,0,0,2,0,8,1,1022_ITH_FEA_XX,11,0.7272727272727271,N,64.2727272727273,-1.0,-1.0,69.5,-1.0,66.75,34.0,60.0,62.354360386454104,-1.0,-1.0,69.8924731182796,-1.0,65.3677857883898,23.1707317073171,62.3655913978495
101763,1,0,0,6,4,0,1022_DFA_HAP_XX,11,0.545454545454545,H,58.7272727272727,41.0,-1.0,-1.0,62.1666666666667,58.0,-1.0,64.0,52.9003244518691,22.5352112676056,-1.0,-1.0,56.806499599205395,54.63234002693051,-1.0,54.4117647058824
101764,0,0,1,1,7,2,1022_DFA_SAD_XX,11,0.6363636363636359,N,55.0,-1.0,-1.0,35.0,89.0,54.0,51.5,55.0,51.482859341924495,-1.0,-1.0,32.2916666666667,87.35632183908051,50.90090305689711,45.178571428571395,44.871794871794904
101765,11,0,0,0,0,0,1022_DFA_ANG_XX,11,1.0,A,63.363636363636395,63.363636363636395,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,58.366311035583706,58.366311035583706,-1.0,-1.0,-1.0,-1.0,-1.0,48.9583333333333
101767,5,6,0,0,0,0,1022_DFA_DIS_XX,11,0.545454545454545,D,66.7272727272727,66.4,67.0,-1.0,-1.0,-1.0,-1.0,58.0,61.7853577639538,58.487056923820894,64.5339417973979,-1.0,-1.0,-1.0,-1.0,57.83132530120479
101770,0,0,3,0,7,1,1022_ITS_SAD_XX,11,0.6363636363636359,N,53.7272727272727,-1.0,-1.0,35.3333333333333,-1.0,60.0,65.0,54.0,48.1224262044829,-1.0,-1.0,17.0149773598049,-1.0,59.661085552360895,60.6741573033708,52.22222222222221
101869,1,0,0,4,6,0,1024_IEO_HAP_LO,11,0.545454545454545,N,55.1818181818182,59.0,-1.0,-1.0,61.75,50.1666666666667,-1.0,45.0,45.857216184913206,0.0,-1.0,-1.0,53.86596030964579,48.16092279924371,-1.0,33.7078651685393
101870,0,0,0,3,8,0,1024_IEO_HAP_MD,11,0.7272727272727271,N,74.7272727272727,-1.0,-1.0,-1.0,59.0,80.625,-1.0,83.0,71.9096623881503,-1.0,-1.0,-1.0,57.4512859087327,77.3315535679319,-1.0,80.0
101880,2,4,4,0,0,1,1024_IEO_FEA_HI,11,0.36363636363636404,D:F,56.454545454545496,49.5,49.5,72.75,-1.0,-1.0,33.0,59.0,54.6359340278682,44.6875,46.6356071535029,77.698032851706,-1.0,-1.0,14.285714285714299,54.945054945054906
101920,0,0,2,1,4,4,1024_ITH_NEU_XX,11,0.36363636363636404,N:S,53.636363636363605,-1.0,-1.0,70.0,31.0,65.75,39.0,52.0,44.6248057101538,-1.0,-1.0,57.0263975155279,18.8235294117647,60.423954689322,29.075179902895798,43.75
101973,0,0,0,9,2,0,1025_IOM_HAP_XX,11,0.818181818181818,H,62.636363636363605,-1.0,-1.0,-1.0,59.8888888888889,75.0,-1.0,58.0,56.4138328926676,-1.0,-1.0,-1.0,52.98474330881739,71.8447360199937,-1.0,48.7179487179487
101993,6,3,0,0,2,0,1025_MTI_ANG_XX,11,0.545454545454545,A,38.454545454545496,24.8333333333333,51.3333333333333,-1.0,-1.0,60.0,-1.0,41.0,29.3757950842658,12.635080785107,44.253952569169996,-1.0,-1.0,57.280701754385994,-1.0,27.2727272727273
101995,0,3,0,0,6,2,1025_MTI_DIS_XX,11,0.545454545454545,N,59.7272727272727,-1.0,48.3333333333333,-1.0,-1.0,65.5,59.5,55.0,49.55849023367679,-1.0,31.910357479299897,-1.0,-1.0,57.0776895673558,53.473091364205295,51.063829787234
102002,0,0,0,0,8,3,1025_ITH_NEU_XX,11,0.7272727272727271,N,60.454545454545496,-1.0,-1.0,-1.0,-1.0,73.0,27.0,61.0,57.975991157253,-1.0,-1.0,-1.0,-1.0,71.71957182055101,21.3264427217916,58.5106382978723
102003,0,0,0,6,5,0,1025_ITH_HAP_XX,11,0.545454545454545,H,61.0909090909091,-1.0,-1.0,-1.0,67.1666666666667,53.8,-1.0,64.0,56.1719389912033,-1.0,-1.0,-1.0,61.4838088208313,49.797695195649794,-1.0,62.88659793814429
102006,0,0,9,0,2,0,1025_ITH_FEA_XX,11,0.818181818181818,F,50.636363636363605,-1.0,-1.0,50.6666666666667,-1.0,50.5,-1.0,57.0,42.21912785675929,-1.0,-1.0,43.2248814438223,-1.0,37.6932367149758,-1.0,50.0
102008,0,0,1,2,6,2,1025_DFA_NEU_XX,11,0.545454545454545,N,59.1818181818182,-1.0,-1.0,44.0,32.5,67.8333333333333,67.5,60.0,43.91053805266851,-1.0,-1.0,28.205128205128197,22.4116161616162,53.87047536144011,43.3823529411765,40.2985074626866
102011,4,1,1,1,4,0,1025_DFA_ANG_XX,11,0.36363636363636404,A:N,47.8181818181818,33.5,29.0,18.0,77.0,67.0,-1.0,47.0,40.6795392911435,24.1855897288493,14.666666666666698,4.28571428571429,85.48387096774191,61.5740803417646,-1.0,46.4646464646465
102014,0,1,2,0,8,0,1025_ITS_NEU_XX,11,0.7272727272727271,N,63.636363636363605,-1.0,82.0,60.5,-1.0,62.125,-1.0,63.0,56.8096537885669,-1.0,45.454545454545496,58.3887411347518,-1.0,57.834270493773296,-1.0,55.31914893617021
102015,0,0,0,4,7,0,1025_ITS_HAP_XX,11,0.6363636363636359,N,53.9090909090909,-1.0,-1.0,-1.0,35.75,64.28571428571429,-1.0,60.0,44.138584466948096,-1.0,-1.0,-1.0,26.159710617853698,54.4122266664306,-1.0,41.4634146341463
102017,1,5,0,0,4,1,1025_ITS_ANG_XX,11,0.45454545454545503,D,47.2727272727273,59.0,39.8,-1.0,-1.0,52.0,54.0,54.0,38.234098115613605,55.913978494623606,22.399625319545102,-1.0,-1.0,50.6657435448501,50.0,41.7910447761194
102020,0,2,0,0,6,3,1025_TSI_NEU_XX,11,0.545454545454545,N,71.8181818181818,-1.0,94.5,-1.0,-1.0,67.0,66.3333333333333,76.0,62.036431215161706,-1.0,78.8461538461538,-1.0,-1.0,58.591782993295205,57.7192459048999,57.6923076923077
102022,0,2,0,0,8,1,1025_TSI_SAD_XX,11,0.7272727272727271,N,59.636363636363605,-1.0,24.0,-1.0,-1.0,63.5,100.0,63.0,53.932855537634104,-1.0,14.8358585858586,-1.0,-1.0,57.948711717782295,100.0,47.5409836065574
102036,0,1,1,0,4,5,1026_IEO_SAD_LO,11,0.45454545454545503,S,56.8181818181818,-1.0,44.0,44.0,-1.0,56.0,62.6,56.0,52.22930788804971,-1.0,44.0,44.2105263157895,-1.0,50.9373319260186,56.51250654973661,48.23529411764711
102091,0,0,0,4,6,1,1026_DFA_HAP_XX,11,0.545454545454545,N,68.5454545454545,-1.0,-1.0,-1.0,51.75,80.8333333333333,62.0,67.0,65.6870294410437,-1.0,-1.0,-1.0,51.1774190633895,77.866382824762,50.6493506493507,60.975609756097604
102118,1,0,1,0,9,0,1027_IEO_SAD_LO,11,0.818181818181818,N,66.5454545454545,95.0,-1.0,77.0,-1.0,62.22222222222221,-1.0,70.0,61.86796003014,87.8048780487805,-1.0,60.3448275862069,-1.0,59.1553171885059,-1.0,62.7906976744186
102119,0,2,1,0,7,1,1027_IEO_SAD_MD,11,0.6363636363636359,N,70.9090909090909,-1.0,48.0,60.0,-1.0,80.4285714285714,61.0,61.0,66.215032060995,-1.0,45.7285622179239,55.5555555555556,-1.0,75.70344303585291,51.428571428571395,60.6060606060606
102158,0,2,2,0,2,5,1027_MTI_FEA_XX,11,0.45454545454545503,S,45.363636363636395,-1.0,22.0,31.0,-1.0,67.5,51.6,37.0,41.1449280751178,-1.0,12.723868446760001,26.2587064676617,-1.0,65.2658045977011,48.8194899604101,30.1369863013699
102169,10,1,0,0,0,0,1027_ITH_ANG_XX,11,0.9090909090909091,A,65.7272727272727,67.4,49.0,-1.0,-1.0,-1.0,-1.0,67.0,61.25848641882279,62.92781332157471,44.565217391304294,-1.0,-1.0,-1.0,-1.0,61.17647058823529
102244,0,0,0,1,0,10,1028_IWL_SAD_XX,11,0.9090909090909091,S,68.0,-1.0,-1.0,-1.0,12.0,-1.0,73.6,83.0,61.952891504929504,-1.0,-1.0,-1.0,1.40845070422535,-1.0,68.0073355849999,81.91489361702129
102247,0,1,0,0,6,4,1028_IWL_DIS_XX,11,0.545454545454545,N,50.454545454545496,-1.0,23.0,-1.0,-1.0,59.1666666666667,44.25,49.0,43.657729960966904,-1.0,18.0851063829787,-1.0,-1.0,56.64528661486771,30.569550874612897,42.1875
102251,7,3,0,1,0,0,1028_ITH_ANG_XX,11,0.6363636363636359,A,64.4545454545455,61.0,74.3333333333333,-1.0,59.0,-1.0,-1.0,59.0,62.416150411952295,59.1109207741695,74.2670697040961,-1.0,50.0,-1.0,-1.0,55.31914893617021
102257,10,1,0,0,0,0,1028_DFA_ANG_XX,11,0.9090909090909091,A,65.9090909090909,67.8,47.0,-1.0,-1.0,-1.0,-1.0,66.0,54.0780975375455,54.6421572913,48.4375,-1.0,-1.0,-1.0,-1.0,48.4375
102261,0,0,1,9,0,1,1028_ITS_HAP_XX,11,0.818181818181818,H,49.7272727272727,-1.0,-1.0,47.0,50.5555555555556,-1.0,45.0,45.0,39.8801307138266,-1.0,-1.0,24.561403508771896,39.7409357155661,-1.0,56.451612903225794,34.4444444444444
102268,0,0,4,0,0,7,1028_TSI_SAD_XX,11,0.6363636363636359,S,55.0909090909091,-1.0,-1.0,57.25,-1.0,-1.0,53.8571428571429,54.0,51.117638382741795,-1.0,-1.0,56.5657940172787,-1.0,-1.0,48.004406591577904,58.6206896551724
102269,7,4,0,0,0,0,1028_TSI_ANG_XX,11,0.6363636363636359,A,76.3636363636364,68.71428571428571,89.75,-1.0,-1.0,-1.0,-1.0,78.0,71.1424462106052,64.4575777789705,82.84096596596599,-1.0,-1.0,-1.0,-1.0,76.1194029850746
102279,0,0,0,1,10,0,1029_IEO_HAP_LO,11,0.9090909090909091,N,65.5454545454545,-1.0,-1.0,-1.0,57.0,66.4,-1.0,58.0,64.6743428651457,-1.0,-1.0,-1.0,50.5882352941177,66.0829536222485,-1.0,60.71428571428571
102285,2,4,0,0,4,1,1029_IEO_ANG_LO,11,0.36363636363636404,D:N,53.7272727272727,52.5,55.25,-1.0,-1.0,58.25,32.0,57.0,48.1114419286185,30.3030303030303,50.362315101734,-1.0,-1.0,59.0340143607965,31.0344827586207,60.5633802816901
102324,2,0,0,0,9,0,1029_IWL_NEU_XX,11,0.818181818181818,N,58.0,18.0,-1.0,-1.0,-1.0,66.8888888888889,-1.0,59.0,53.35516983745521,8.98876404494382,-1.0,-1.0,-1.0,63.21437112468001,-1.0,53.658536585365894
102339,9,2,0,0,0,0,1029_DFA_ANG_XX,11,0.818181818181818,A,68.3636363636364,65.6666666666667,80.5,-1.0,-1.0,-1.0,-1.0,68.0,67.3425741236226,64.6143538805629,79.6195652173913,-1.0,-1.0,-1.0,-1.0,62.5
102340,2,0,8,0,1,0,1029_DFA_FEA_XX,11,0.7272727272727271,F,42.545454545454504,41.0,-1.0,44.25,-1.0,32.0,-1.0,39.0,33.3871601350707,20.8062770562771,-1.0,37.7543870327641,-1.0,23.611111111111104,-1.0,25.609756097561
102353,4,4,0,1,2,0,1029_TSI_DIS_XX,11,0.36363636363636404,A:D,56.454545454545496,64.25,46.25,-1.0,48.0,65.5,-1.0,56.0,47.4947568395924,60.4321249069248,35.3783922171019,-1.0,41.4634146341463,48.8684210526316,-1.0,50.6329113924051
102367,2,3,0,0,4,2,1030_IEO_ANG_LO,11,0.36363636363636404,N,58.1818181818182,17.0,68.0,-1.0,-1.0,70.25,60.5,64.0,53.0455370278891,6.66666666666667,61.8081555256685,-1.0,-1.0,68.6967994632476,54.97795477172521,70.2702702702703
102573,2,3,1,0,5,0,1032_IWL_ANG_XX,11,0.45454545454545503,N,57.363636363636395,58.5,40.0,33.0,-1.0,72.2,-1.0,54.0,49.6665023327003,57.0224719101124,33.6534389591217,0.0,-1.0,66.2652529924226,-1.0,50.0
102588,0,1,0,0,9,1,1032_ITS_NEU_XX,11,0.818181818181818,N,52.8181818181818,-1.0,23.0,-1.0,-1.0,56.6666666666667,48.0,52.0,48.8494277030266,-1.0,14.444444444444402,-1.0,-1.0,55.1016814783024,26.984126984127002,47.8260869565217
102589,0,0,0,4,7,0,1032_ITS_HAP_XX,11,0.6363636363636359,N,52.2727272727273,-1.0,-1.0,-1.0,29.75,65.14285714285711,-1.0,46.0,46.04550067837461,-1.0,-1.0,-1.0,22.4500381415275,59.5286221280015,-1.0,39.361702127659605
102600,0,0,0,0,10,1,1032_WSI_NEU_XX,11,0.9090909090909091,N,46.2727272727273,-1.0,-1.0,-1.0,-1.0,46.4,45.0,45.0,44.021316351497205,-1.0,-1.0,-1.0,-1.0,43.358512921711906,50.6493506493507,44.3037974683544
102617,0,1,0,1,9,0,1033_IEO_FEA_MD,11,0.818181818181818,N,65.0,-1.0,32.0,-1.0,43.0,71.1111111111111,-1.0,71.0,60.2960102814141,-1.0,5.55555555555556,-1.0,39.361702127659605,68.7043172680378,-1.0,65.71428571428571
102628,0,0,0,0,11,0,1033_IOM_NEU_XX,11,1.0,N,76.1818181818182,-1.0,-1.0,-1.0,-1.0,76.1818181818182,-1.0,73.0,73.90948622801709,-1.0,-1.0,-1.0,-1.0,73.90948622801709,-1.0,71.4285714285714
102639,0,4,4,0,3,0,1033_IWW_DIS_XX,11,0.36363636363636404,D:F,49.2727272727273,-1.0,54.5,40.75,-1.0,53.6666666666667,-1.0,58.0,,-1.0,44.337156662273294,31.692235883823802,-1.0,,-1.0,
102640,0,0,1,0,10,0,1033_TAI_NEU_XX,11,0.9090909090909091,N,70.0909090909091,-1.0,-1.0,51.0,-1.0,72.0,-1.0,66.0,64.2036862255513,-1.0,-1.0,45.56962025316461,-1.0,66.0670928227899,-1.0,61.17647058823529
102712,0,0,0,0,11,0,1034_IOM_SAD_XX,11,1.0,N,66.1818181818182,-1.0,-1.0,-1.0,-1.0,66.1818181818182,-1.0,75.0,59.8026566373049,-1.0,-1.0,-1.0,-1.0,59.8026566373049,-1.0,71.875
102724,0,2,0,0,6,3,1034_TAI_SAD_XX,11,0.545454545454545,N,67.4545454545455,-1.0,67.0,-1.0,-1.0,65.6666666666667,71.3333333333333,71.0,63.735522474610704,-1.0,59.6331236897275,-1.0,-1.0,63.8906078934017,66.1602841602842,60.377358490565996
102769,1,1,0,0,8,1,1034_WSI_DIS_XX,11,0.7272727272727271,N,41.636363636363605,16.0,32.0,-1.0,-1.0,49.125,17.0,38.0,32.7831395518023,10.227272727272698,29.6703296703297,-1.0,-1.0,39.589616584027794,4.0,29.6703296703297
102838,0,2,8,0,1,0,1035_ITS_FEA_XX,11,0.7272727272727271,F,64.8181818181818,-1.0,36.5,74.75,-1.0,42.0,-1.0,67.0,58.6109271834616,-1.0,23.4036796536797,72.30854940828421,-1.0,19.4444444444444,-1.0,60.8695652173913
102849,11,0,0,0,0,0,1035_WSI_ANG_XX,11,1.0,A,74.0909090909091,74.0909090909091,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,74.935405802647,74.935405802647,-1.0,-1.0,-1.0,-1.0,-1.0,88.29787234042549
